JEEP RENEGADE 1.8 16V LONGITUDE;R$ 77.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-16v-longitude-954228794
JEEP COMPASS COMPASS TRAILHAWK 2.0 4X4 DIES. 16V AUT.;R$ 125.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-compass-trailhawk-2-0-4x4-dies-16v-aut-1167719425
JEEP RENEGADE 1.8 16V;R$ 74.900;https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-16v-1155240042
JEEP RENEGADE 1.8 16V FLEX SPORT 4P MANUAL;R$ 69.990;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-16v-flex-sport-4p-manual-1129967497
JEEP Compass NIGHT EGL 4P;R$ 147.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-night-egl-4p-1033849620
Jeep Compass diesel;R$ 132.000;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-diesel-1135560918
Oportunidade: Jeep Renegade 1.8 Flex Auto 2020;R$ 87.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/oportunidade-jeep-renegade-1-8-flex-auto-2020-1126761475
Jeep Renegade longitude 1.8 4x2 automática - 2016;R$ 68.000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-1-8-4x2-automatica-2016-1155920180
Jeep Compass 4x4 Diesel 2017;R$ 126.000;https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-4x4-diesel-2017-1172813451
Jeep Compass Sport 18/19;R$ 109.000;https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-sport-18-19-1169753387
Jeep Renegade Longitude 2.0 4x4 TB Diesel Aut;R$ 115.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-2-0-4x4-tb-diesel-aut-1165586746
JEEP 2.0 16V TRAILHAWK 4X4;R$ 160.000;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-2-0-16v-trailhawk-4x4-1065506863
Jeep Compass 2.0 TDI Longitude 4WD 2020/2021;R$ 170.000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-tdi-longitude-4wd-2020-2021-1175166396
Jeep Renegade 2021 1.8 16v flex sport 4p automático;R$ 90.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2021-1-8-16v-flex-sport-4p-automatico-1137854226
JEEP COMPASS T270 80 Anos 1.3 TB 4x2 Flex Aut;R$ 172.900;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-t270-80-anos-1-3-tb-4x2-flex-aut-1173921213
Jeep Renegade 2019 1.8 16V Flex Automático 4P;R$ 81.500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2019-1-8-16v-flex-automatico-4p-1176204508
JEEP COMPASS SPORT 2.0 4x4 flex 16V Aut.;R$ 109.890;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-sport-2-0-4x4-flex-16v-aut-1166320075
Jeep Renegade 2.0 Turbo Diesel Sport 4x4 Aut 2016 *Revisada *Garantia 1 Ano | Troca/Financ;;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2-0-turbo-diesel-sport-4x4-aut-2016-revisada-garantia-1-ano-troca-financ-1150605801
Jeep Renegade Sport 1.8 Flex Aut. 2021;R$ 92.899;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-sport-1-8-flex-aut-2021-1172945895
Jeep Renegade Sport 1.8 Flex Automático-Aceitamos Troca;R$ 74.990;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-sport-1-8-flex-automatico-aceitamos-troca-1166452909
JEEP RENEGADE 1.3 T270 TURBO FLEX TRAILHAWK 4X4 AT9;R$ 157.990;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-3-t270-turbo-flex-trailhawk-4x4-at9-1162143395
JEEP Renegade 1.8 AT 4P;R$ 79.990;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-at-4p-1136171651
Vendo jeep renegade ano 2016 top.;R$ 85.000;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/vendo-jeep-renegade-ano-2016-top-1173695695
Jeep 4x4 Suzuki Gran Vitara Automatica licenciado 2023;R$ 22.000;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-4x4-suzuki-gran-vitara-automatica-licenciado-2023-1139157721
JEEP RENEGADE 1.8 16V FLEX LONGITUDE 4P AUTOMÁTICO;R$ 72.790;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-16v-flex-longitude-4p-automatico-1165965565
JEEP Compass LIMITED DIESEL 4X4 5P;R$ 179.990;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-limited-diesel-4x4-5p-947049243
JEEP RENEGADE 2.0 16V TURBO DIESEL MOAB 4P 4X4 AUTOMÁTICO;R$ 129.880;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2-0-16v-turbo-diesel-moab-4p-4x4-automatico-1175139929
Jeep renegade longitude flex automática Baixíssimo km ipva 23 pago;R$ 76.990;https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-flex-automatica-baixissimo-km-ipva-23-pago-1122949272
Jeep Renegade 1.8 Flex Automático 2018;R$ 76.000;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-flex-automatico-2018-1162264814
Jeep Renegade 2.0 16V T.Diesel 2019 Trailhawk 4P 4X4 Automático;R$ 150.990;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2-0-16v-t-diesel-2019-trailhawk-4p-4x4-automatico-1018457201
Jeep compass 2.0 16v diesel longitude 4x4 automático 2017 ipva pago total;R$ 129.900;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-diesel-longitude-4x4-automatico-2017-ipva-pago-total-1172701281
Jeep Compass Longitude 2.0 Aut Flex 2017;R$ 109.990;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-2-0-aut-flex-2017-1162758976
Jeep Renegade Longitude 1.8 AT 2021 IPVA 2023 grátis;R$ 95.990;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-1-8-at-2021-ipva-2023-gratis-1107587745
JEEP RENEGADE RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.;R$ 97.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-renegade-longitude-1-8-4x2-flex-16v-aut-1176204912
JEEP COMPASS COMPASS LIMITED 2.0 4X4 DIESEL 16V AUT.;R$ 154.870;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-compass-limited-2-0-4x4-diesel-16v-aut-1157388989
Jeep Renegade Longitude - VenanciosCar;R$ 110.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-venancioscar-1141347340
JEEP RENEGADE 1.8 16V FLEX 4P AUTOMÁTICO;R$ 69.990;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-16v-flex-4p-automatico-1176153379
Jeep Compass 2.0 Longitude (Aut) (Flex) FLEX AUTOMÁTICO;R$ 124.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-longitude-aut-flex-flex-automatico-1151314508
Jeep Renegade trail hawk 4x4 diesel 2016;R$ 112.500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-trail-hawk-4x4-diesel-2016-1124453033
JEEP COMPASS 2.0 16V Limited;R$ 109.790;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-limited-1163868048
JEEP COMPASS 2.0 16V LONGITUDE;R$ 115.900;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-longitude-1119424547
JEEP RENEGADE Trailhawk 2.0 4x4 TB Diesel Aut;R$ 155.900;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-trailhawk-2-0-4x4-tb-diesel-aut-1173897648
JEEP COMPASS COMPASS LONG. TD 350 2.0 4X4 DIESEL AUT;R$ 194.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-compass-long-td-350-2-0-4x4-diesel-aut-1159501308
JEEP RENEGADE RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.;R$ 90.460;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-renegade-longitude-1-8-4x2-flex-16v-aut-1176201980
JEEP COMMANDER COMMANDER LIMITED T270 1.3 TB FLEX AUT;R$ 212.220;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-commander-commander-limited-t270-1-3-tb-flex-aut-1169348564
JEEP COMPASS COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.;R$ 124.990;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-compass-longitude-2-0-4x2-flex-16v-aut-1147348888
Jeep Compass Sport 2020;R$ 110.000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-sport-2020-1135850035
Jeep Renegade com Teto;R$ 77.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-com-teto-1176199717
Jeep Toyota 1970;R$ 50.000;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/caminhoes/jeep-toyota-1970-1141637635
Jeep Compass Longitude 80 anos 2022;R$ 160.000;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-80-anos-2022-1155573519
Jeep Compass Longitude Flex Automático - 2017;R$ 105.900;https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-flex-automatico-2017-1170366095
Jeep Renegade 1.8 Flex Longitude | 2016 - 27.000 km;R$ 79.800;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-flex-longitude-2016-27-000-km-1172909704
JEEP GLADIATOR 3.6 V6 Rubicon 4X4 AT8;R$ 459.990;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-gladiator-3-6-v6-rubicon-4x4-at8-1172869566
JEEP COMPASS LIMITED FLEX 2019 - ÚNICO DONO;R$ 118.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-limited-flex-2019-unico-dono-1165511897
JEEP RENEGADE RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.;R$ 99.980;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-renegade-longitude-1-8-4x2-flex-16v-aut-1171120942
jeep compass longitude;R$ 128.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-1153344086
Jeep renegade;R$ 64.800;https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1172294386
Jeep Compass 2017 2.0 16v diesel trailhawk 4x4 automático;R$ 129.900;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2017-2-0-16v-diesel-trailhawk-4x4-automatico-1169359575
Jeep Compass Longitude 2.0 Flex Automático 2017;R$ 106.900;https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-2-0-flex-automatico-2017-1149505482
Jeep compass limited;R$ 120.000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-limited-1176191400
Jeep cherokee limitd 3.7 V6 2012 BLINDADA;R$ 70.000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-cherokee-limitd-3-7-v6-2012-blindada-1173845013
Jeep Renegade Thawk;R$ 109.000;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-thawk-1151117827
Jeep renegade Std;R$ 80.000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-std-1173800235
Jeep Compass Longitude 2.0 16v Flex Automático 4x2;R$ 105.300;https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-2-0-16v-flex-automatico-4x2-1164250541
Jeep Compass 2,0 Longitude 2020;R$ 118.900;https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-longitude-2020-1162726854
Jeep Compass T270 80 Anos Turbo 1.3 Aut;R$ 175.990;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-t270-80-anos-turbo-1-3-aut-1138887456
JEEP RENEGADE RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.;R$ 93.499;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-renegade-longitude-1-8-4x2-flex-16v-aut-1154010281
JEEP RENEGADE 1.8 16V LONGITUDE;R$ 87.800;https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-16v-longitude-1051516296
Jeep Compass 2021 2.0 16v diesel longitude 4x4 automático;R$ 163.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2021-2-0-16v-diesel-longitude-4x4-automatico-1157398993
Jeep Compass 1.3 Longitude T270 Pack Premium Flex 2023 0km;R$ 165.990;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-1-3-longitude-t270-pack-premium-flex-2023-0km-1145480218
Jeep Compass Longitude 2018 2.0 Turbo Diesel Completa 4x4;R$ 136.900;https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-2018-2-0-turbo-diesel-completa-4x4-1176190133
jeep renegade longetude 1.8 flex aut 2020;R$ 96.999;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longetude-1-8-flex-aut-2020-981627842
Jeep Renegade 2021 1.8 16v flex longitude 4p automático;R$ 101.580;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2021-1-8-16v-flex-longitude-4p-automatico-1176188888
JEEP COMPASS 1.3 T270 Turbo Longitude;R$ 159.890;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-1-3-t270-turbo-longitude-1162133986
Jeep Renegade 1.8 16v Longitude;R$ 73.890;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-16v-longitude-1111017235
Jeep compass longitude 2.0 automatico 2018 som beats;R$ 97.500;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-2-0-automatico-2018-som-beats-1173529208
JEEP COMPASS COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.;R$ 190.230;https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-compass-longitude-2-0-4x4-dies-16v-aut-1169360061
JEEP COMPASS 2.0 16V Longitude 4X4;R$ 154.990;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-longitude-4x4-1173093323
Jeep Compass TD350 4X4 longitude 2022 Abaixo da Fipe;R$ 189.990;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-td350-4x4-longitude-2022-abaixo-da-fipe-1159748229
Jeep Renegade 1.8 Automática;R$ 78.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-automatica-1152309579
JEEP RENEGADE RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.;R$ 90.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-renegade-sport-1-8-4x2-flex-16v-aut-1162713785
JEEP COMPASS COMPASS LIMITED 2.0 4X2 FLEX 16V AUT.;R$ 127.470;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-compass-limited-2-0-4x2-flex-16v-aut-1147988751
Jeep Renegade 2016 automática - Oportunidade Abaixo da fipe - Confira agora!;R$ 71.900;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2016-automatica-oportunidade-abaixo-da-fipe-confira-agora-1176180658
JEEP COMPASS 2.0 16V DIESEL LONGITUDE 4X4 AUTOMÁTICO;R$ 129.990;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-diesel-longitude-4x4-automatico-1153632833
jeep compass t 270 limited 2022 1.3 turbo pac high tech;R$ 182.900;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-t-270-limited-2022-1-3-turbo-pac-high-tech-1126158284
JEEP RENEGADE 1.8 16V Longitude;R$ 73.900;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-16v-longitude-1173927013
JEEP RENEGADE 2.0 16V Turbo Longitude 4X4;R$ 94.990;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2-0-16v-turbo-longitude-4x4-1152290343
JEEP COMPASS 2.0 16V Longitude;R$ 126.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-longitude-1174089503
JEEP RENEGADE RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.;R$ 97.790;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-renegade-longitude-1-8-4x2-flex-16v-aut-1165097592
Jeep compass Night eagle 2021/21;R$ 146.900;https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-night-eagle-2021-21-1176174844
JEEP Renegade LNGTD AT D 4P;R$ 112.990;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-lngtd-at-d-4p-1154141948
Jeep Renegade 2021 AT único dono com 31.000km;R$ 92.990;https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2021-at-unico-dono-com-31-000km-1171414898
JEEP COMPASS LONGITUDE F;R$ 115.999;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-f-1096260575
Jeep Renegade Sport 1.8 MT 2016;R$ 69.900;https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-sport-1-8-mt-2016-1142738792
Jeep Renegade 2017 1.8 16v flex sport 4p manual;R$ 73.900;https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2017-1-8-16v-flex-sport-4p-manual-1155510732
JEEP COMPASS COMPASS LIMITED T270 1.3 TB 4X2 FLEX AUT;R$ 192.560;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-compass-limited-t270-1-3-tb-4x2-flex-aut-1161116482
Jeep Compass 2017 130 mil 4x4 à diesel aceito troca por carro pequeno de menor valor.;R$ 130.000;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2017-130-mil-4x4-a-diesel-aceito-troca-por-carro-pequeno-de-menor-valor-1176172627
JEEP COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.;R$ 139.900;https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-2-0-4x4-dies-16v-aut-1095353573
Jeep Renegade - 2018 - Flex - Estado de Zero - 38000km;R$ 78.990;https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2018-flex-estado-de-zero-38000km-1167748263
JEEP COMPASS LIMITED T270 1.3 TB 4x2 Flex Aut;R$ 195.900;https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-limited-t270-1-3-tb-4x2-flex-aut-1158558426
Jeep Willys 1953;R$ 48.000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-willys-1953-1085556540
Jeep Compass Longitude 2020;R$ 105.000;https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-2020-1171048586
JEEP COMPASS TD 350 80 Anos 4x4 Die. Aut. 2022;R$ 208.990;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-td-350-80-anos-4x4-die-aut-2022-972055819
Jeep Compass 2.0 4x4 2018;;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-4x4-2018-1087140038
JEEP COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.;R$ 129.900;https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-2-0-4x4-dies-16v-aut-1134209260
Jeep Compass 2.0 16V FLEX LIMITED AUTOMATICO;R$ 119.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-flex-limited-automatico-1125194499
JEEP COMPASS 2.0 16V Longitude 4X4;R$ 134.900;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-longitude-4x4-1166298079
Jeep Renegade 1.3 T270 Turbo s 4x4;R$ 161.900;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-3-t270-turbo-s-4x4-1152788656
Jeep Compass 2.0 16v Longitude;R$ 108.900;https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-longitude-1145414086
Jeep elétrico Ranger Verde peg perego;R$ 1.300;https://sp.olx.com.br/grande-campinas/artigos-infantis/jeep-eletrico-ranger-verde-peg-perego-1172956772
Jeep Renegade 1.8 Preto Automático 2018;R$ 75.000;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-preto-automatico-2018-1153116575
JEEP COMPASS 2.0 16V Trailhawk 4X4;R$ 165.900;https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-trailhawk-4x4-1166294039
Jeep Renegade, 2018, Limited (modelo top da categoria), em excelente estado.;R$ 86.900;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2018-limited-modelo-top-da-categoria-em-excelente-estado-1145900197
Jeep Renegade 1.8 Longitude Flex Aut.;R$ 78.863;https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-longitude-flex-aut-1157805613
Jeep Compass 2022 c/ 5.000km Longitude Azul Jazz - Ipva 2023 pago - Impecável;R$ 157.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2022-c-5-000km-longitude-azul-jazz-ipva-2023-pago-impecavel-1157483837
Jeep 2018;R$ 86.000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-2018-1156699060
Jeep Renegade 1.8 Longitude Flex Automático;R$ 71.900;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-longitude-flex-automatico-1170016220
Jeep compass longitude 2017 com 48000km;R$ 106.500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-2017-com-48000km-1171184205
JEEP RENEGADE 1.8 16V SPORT 2018;R$ 76.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-16v-sport-2018-1164017667
Jeep Renegade Longitude 1.8 Flex Ano 2017;R$ 81.900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-1-8-flex-ano-2017-1174042485
Jeep Compass S Turbo Flex 2022;R$ 185.900;https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-s-turbo-flex-2022-1152853295
